timestamp,memory_working_set_bytes,memory_rss_bytes,memory_cache_bytes,memory_usage_bytes,cpu_periods_rate,fs_reads_bytes_rate,cpu_usage_rate,fs_reads_total_rate,datetime,memory_working_set_bytes_mb,memory_rss_bytes_mb,memory_cache_bytes_mb,memory_usage_bytes_mb,memory_usage_percent,memory_rss_percent,cpu_usage_percent,fs_total_io_bytes_rate,fs_total_io_mbps,fs_total_iops,hour,day_of_week,minute,time_period,memory_usage_percent_ma_5,memory_usage_percent_std_5,memory_usage_percent_max_5,memory_usage_percent_min_5,memory_usage_percent_ma_10,memory_usage_percent_std_10,memory_usage_percent_max_10,memory_usage_percent_min_10,memory_usage_percent_ma_30,memory_usage_percent_std_30,memory_usage_percent_max_30,memory_usage_percent_min_30,memory_usage_percent_ma_60,memory_usage_percent_std_60,memory_usage_percent_max_60,memory_usage_percent_min_60,cpu_usage_percent_ma_5,cpu_usage_percent_std_5,cpu_usage_percent_max_5,cpu_usage_percent_min_5,cpu_usage_percent_ma_10,cpu_usage_percent_std_10,cpu_usage_percent_max_10,cpu_usage_percent_min_10,cpu_usage_percent_ma_30,cpu_usage_percent_std_30,cpu_usage_percent_max_30,cpu_usage_percent_min_30,cpu_usage_percent_ma_60,cpu_usage_percent_std_60,cpu_usage_percent_max_60,cpu_usage_percent_min_60,fs_total_io_bytes_rate_ma_5,fs_total_io_bytes_rate_std_5,fs_total_io_bytes_rate_max_5,fs_total_io_bytes_rate_min_5,fs_total_io_bytes_rate_ma_10,fs_total_io_bytes_rate_std_10,fs_total_io_bytes_rate_max_10,fs_total_io_bytes_rate_min_10,fs_total_io_bytes_rate_ma_30,fs_total_io_bytes_rate_std_30,fs_total_io_bytes_rate_max_30,fs_total_io_bytes_rate_min_30,fs_total_io_bytes_rate_ma_60,fs_total_io_bytes_rate_std_60,fs_total_io_bytes_rate_max_60,fs_total_io_bytes_rate_min_60,memory_usage_percent_diff_1,memory_usage_percent_pct_change_1,memory_usage_percent_lag_1,memory_usage_percent_diff_5,memory_usage_percent_pct_change_5,memory_usage_percent_lag_5,memory_usage_percent_diff_10,memory_usage_percent_pct_change_10,memory_usage_percent_lag_10,memory_usage_percent_diff_30,memory_usage_percent_pct_change_30,cpu_usage_percent_diff_1,cpu_usage_percent_pct_change_1,cpu_usage_percent_lag_1,cpu_usage_percent_diff_5,cpu_usage_percent_pct_change_5,cpu_usage_percent_lag_5,cpu_usage_percent_diff_10,cpu_usage_percent_pct_change_10,cpu_usage_percent_lag_10,cpu_usage_percent_diff_30,cpu_usage_percent_pct_change_30,memory_usage_percent_zscore,memory_usage_percent_iqr_score,memory_usage_percent_modified_zscore,cpu_usage_percent_zscore,cpu_usage_percent_iqr_score,degradation_level,is_degraded,degradation_score,degradation_memory,degradation_cpu
1759272325.000000,44322816.000000,12238848.000000,29188096.000000,44429312.000000,0.088260,602.521293,0.000170,0.117680,2025-09-30 22:45:25,42.269531,11.671875,27.835938,42.371094,8.255768,2.279663,0.016956,602.521293,0.000575,0.117680,22,1,45,evening,8.184052,0.112061,8.284760,8.061981,8.236389,0.092882,8.290100,8.061981,8.262939,0.068164,8.290100,8.061981,8.247948,0.058032,8.290100,8.061981,0.012259,0.004942,0.016956,0.007121,0.012012,0.003698,0.016956,0.007121,0.012364,0.002386,0.016956,0.007121,0.012100,0.002425,0.016956,0.004876,241.008517,330.014503,602.521293,0.000000,133.893621,265.686917,602.521293,0.000000,396.104559,793.850354,3432.582014,0.000000,253.785009,593.356119,3432.582014,0.000000,0.000000,0.000000,8.255768,-0.028992,-0.349940,8.284760,-0.034332,-0.414136,8.290100,0.002289,0.027732,0.000000,0.000000,0.016956,0.003759,28.483623,0.013197,0.004171,32.627812,0.012785,0.005136,43.446453,0.034177,0.000000,-0.708225,0.433181,2.385863,1,1,1,1,0
1759272355.000000,44322816.000000,12238848.000000,29188096.000000,44429312.000000,0.064417,0.000000,0.000119,0.000000,2025-09-30 22:45:55,42.269531,11.671875,27.835938,42.371094,8.255768,2.279663,0.011906,0.000000,0.000000,0.000000,22,1,45,evening,8.178253,0.106141,8.255768,8.061981,8.232956,0.091297,8.290100,8.061981,8.262227,0.068122,8.290100,8.061981,8.250262,0.055429,8.290100,8.061981,0.012012,0.004918,0.016956,0.007121,0.012001,0.003487,0.016956,0.007121,0.012317,0.002382,0.016956,0.007121,0.012127,0.002415,0.016956,0.004876,241.008517,330.014503,602.521293,0.000000,120.504259,254.045283,602.521293,0.000000,334.895661,756.052974,3432.582014,0.000000,253.785009,593.356119,3432.582014,0.000000,0.000000,0.000000,8.255768,-0.028992,-0.349940,8.284760,-0.034332,-0.414136,8.290100,-0.021362,-0.258088,-0.005050,-29.784122,0.016956,-0.001237,-9.409544,0.013143,-0.000032,-6.874218,0.012455,-0.001252,-9.518122,0.034177,0.000000,-0.708225,-0.175722,0.280447,1,1,1,1,0
1759272385.000000,44322816.000000,12238848.000000,29188096.000000,44429312.000000,0.064417,0.000000,0.000119,0.000000,2025-09-30 22:46:25,42.269531,11.671875,27.835938,42.371094,8.255768,2.279663,0.011906,0.000000,0.000000,0.000000,22,1,46,evening,8.217010,0.086664,8.255768,8.061981,8.229523,0.089538,8.289337,8.061981,8.261515,0.068073,8.290100,8.061981,8.252576,0.052593,8.290100,8.061981,0.012969,0.004131,0.016956,0.007121,0.012081,0.003473,0.016956,0.007121,0.012217,0.002339,0.016956,0.007121,0.012202,0.002341,0.016956,0.004876,241.008517,330.014503,602.521293,0.000000,120.504259,254.045283,602.521293,0.000000,207.762994,435.983399,1919.694594,0.000000,253.785009,593.356119,3432.582014,0.000000,0.000000,0.000000,8.255768,0.193787,2.403710,8.061981,-0.034332,-0.414136,8.290100,-0.021362,-0.258088,0.000000,0.000000,0.011906,0.004785,67.197326,0.007121,0.000796,7.163049,0.011110,-0.002693,-18.448083,0.034177,0.000000,-0.708225,-0.175722,0.280447,1,1,1,1,0
1759272415.000000,44322816.000000,12238848.000000,29188096.000000,44429312.000000,0.029449,0.000000,0.000054,0.000000,2025-09-30 22:46:55,42.269531,11.671875,27.835938,42.371094,8.255768,2.279663,0.005385,0.000000,0.000000,0.000000,22,1,46,evening,8.255768,0.000000,8.255768,8.255768,8.226166,0.087656,8.289337,8.061981,8.260447,0.067897,8.290100,8.061981,8.254890,0.049485,8.290100,8.061981,0.012622,0.004769,0.016956,0.005385,0.011695,0.003999,0.016956,0.005385,0.011918,0.002667,0.016956,0.005385,0.012211,0.002312,0.016956,0.005385,241.008517,330.014503,602.521293,0.000000,120.504259,254.045283,602.521293,0.000000,136.663194,271.610963,930.873831,0.000000,253.785009,593.356119,3432.582014,0.000000,0.000000,0.000000,8.255768,0.193787,2.403710,8.061981,-0.033569,-0.404970,8.289337,-0.032043,-0.386634,-0.006521,-54.772003,0.011906,-0.001736,-24.379998,0.007121,-0.003865,-41.781630,0.009249,-0.008077,-60.000016,0.034177,0.000000,-0.708225,-0.961966,-2.438164,1,1,1,1,0
1759272445.000000,44322816.000000,12238848.000000,29188096.000000,44429312.000000,0.040927,0.000000,0.000075,0.000000,2025-09-30 22:47:25,42.269531,11.671875,27.835938,42.371094,8.255768,2.279663,0.007483,0.000000,0.000000,0.000000,22,1,47,evening,8.255768,0.000000,8.255768,8.255768,8.222809,0.085586,8.284760,8.061981,8.259379,0.067704,8.290100,8.061981,8.255018,0.049478,8.290100,8.061981,0.010727,0.004490,0.016956,0.005385,0.011117,0.004162,0.016956,0.005385,0.011737,0.002798,0.016956,0.005385,0.012053,0.002333,0.016956,0.005385,120.504259,269.455714,602.521293,0.000000,120.504259,254.045283,602.521293,0.000000,118.986524,264.015779,930.873831,0.000000,247.339108,594.166601,3432.582014,0.000000,0.000000,0.000000,8.255768,0.000000,0.000000,8.255768,-0.033569,-0.404970,8.289337,-0.032043,-0.386634,0.002099,38.972530,0.005385,-0.009473,-55.866167,0.016956,-0.005772,-43.542718,0.013255,-0.004894,-39.541858,0.034177,0.000000,-0.708225,-0.708940,-1.563272,1,1,1,1,0
1759272475.000000,44322816.000000,12238848.000000,29188096.000000,44429312.000000,0.067015,0.000000,0.000125,0.000000,2025-09-30 22:47:55,42.269531,11.671875,27.835938,42.371094,8.255768,2.279663,0.012459,0.000000,0.000000,0.000000,22,1,47,evening,8.255768,0.000000,8.255768,8.255768,8.219910,0.083725,8.284760,8.061981,8.258311,0.067492,8.290100,8.061981,8.255157,0.049467,8.290100,8.061981,0.009170,0.003273,0.011906,0.005385,0.010886,0.004345,0.016956,0.005385,0.011706,0.002849,0.016956,0.005385,0.012047,0.002355,0.016956,0.005385,0.000000,0.000000,0.000000,0.000000,133.893621,265.686917,602.521293,0.000000,123.562929,268.149981,930.873831,0.000000,251.919461,598.764825,3432.582014,0.000000,0.000000,0.000000,8.255768,0.000000,0.000000,8.255768,-0.028992,-0.349940,8.284760,-0.032043,-0.386634,0.000000,0.000000,0.007483,0.000009,-55.866167,0.016956,-0.000032,-43.295252,0.013197,0.000029,-40.390186,0.034177,0.000000,-0.708225,-0.109049,0.510985,1,1,1,1,0
1759272505.000000,44326912.000000,12238848.000000,29188096.000000,44433408.000000,0.080918,0.000000,0.000142,0.000000,2025-09-30 22:48:25,42.273438,11.671875,27.835938,42.375000,8.256531,2.279663,0.014167,0.000000,0.000000,0.000000,22,1,48,evening,8.255920,0.000341,8.256531,8.255768,8.217087,0.081748,8.256531,8.061981,8.257268,0.067262,8.290100,8.061981,8.255310,0.049457,8.290100,8.061981,0.009735,0.004015,0.014167,0.005385,0.011000,0.004425,0.016956,0.005385,0.011768,0.002885,0.016956,0.005385,0.012080,0.002372,0.016956,0.005385,0.000000,0.000000,0.000000,0.000000,133.893621,265.686917,602.521293,0.000000,123.562929,268.149981,930.873831,0.000000,251.919461,598.764825,3432.582014,0.000000,0.000763,0.009241,8.255768,0.000763,0.009241,8.255768,-0.028229,-0.340731,8.284760,-0.031281,-0.377428,0.000000,89.317327,0.012457,0.002261,18.994444,0.011906,0.001025,7.797610,0.013143,0.001613,12.851707,0.035506,0.008264,-0.696983,0.096941,1.223237,1,1,1,1,0
1759272535.000000,44322816.000000,12238848.000000,29188096.000000,44429312.000000,0.029170,0.000000,0.000054,0.000000,2025-09-30 22:48:55,42.269531,11.671875,27.835938,42.371094,8.255768,2.279663,0.005370,0.000000,0.000000,0.000000,22,1,48,evening,8.255920,0.000341,8.256531,8.255768,8.236465,0.061308,8.256531,8.061981,8.256175,0.067002,8.290100,8.061981,8.256289,0.048862,8.290100,8.061981,0.008101,0.004164,0.014167,0.005370,0.010806,0.004649,0.016956,0.005370,0.011490,0.003139,0.016956,0.005370,0.011950,0.002541,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,133.893621,265.686917,602.521293,0.000000,123.562929,268.149981,930.873831,0.000000,251.919461,598.764825,3432.582014,0.000000,-0.000763,-0.009240,8.256531,0.000000,0.000000,8.255768,0.193787,2.403710,8.061981,-0.032806,-0.395803,-0.008797,-62.095281,0.014167,-0.006536,-54.895490,0.011906,-0.001751,-24.586465,0.007121,-0.007220,-57.346621,0.034177,0.000000,-0.708225,-0.963739,-2.444293,1,1,1,1,0
1759272565.000000,44322816.000000,12238848.000000,29188096.000000,44429312.000000,0.042453,0.000000,0.000078,0.000000,2025-09-30 22:49:25,42.269531,11.671875,27.835938,42.371094,8.255768,2.279663,0.007816,0.000000,0.000000,0.000000,22,1,49,evening,8.255920,0.000341,8.256531,8.255768,8.255844,0.000241,8.256531,8.255768,8.255081,0.066722,8.290100,8.061981,8.257268,0.048238,8.290100,8.061981,0.008709,0.003797,0.014167,0.005370,0.010883,0.004586,0.016956,0.005370,0.011306,0.003211,0.016956,0.005370,0.011866,0.002602,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,133.893621,265.686917,602.521293,0.000000,123.562929,268.149981,930.873831,0.000000,251.919461,598.764825,3432.582014,0.000000,0.000000,0.000000,8.255768,0.000000,0.000000,8.255768,0.193787,2.403710,8.061981,-0.032806,-0.395803,0.002445,45.538340,0.005370,0.002431,45.140973,0.005385,0.000695,9.755607,0.007121,-0.004775,-37.922979,0.034177,0.000000,-0.708225,-0.668892,-1.424797,1,1,1,1,0
1759272595.000000,44326912.000000,12238848.000000,29188096.000000,44433408.000000,0.054500,0.000000,0.000099,0.000000,2025-09-30 22:49:55,42.273438,11.671875,27.835938,42.375000,8.256531,2.279663,0.009948,0.000000,0.000000,0.000000,22,1,49,evening,8.256073,0.000418,8.256531,8.255768,8.255920,0.000322,8.256531,8.255768,8.254013,0.066423,8.290100,8.061981,8.257370,0.048230,8.290100,8.061981,0.009325,0.003731,0.014167,0.005370,0.010104,0.003981,0.016956,0.005370,0.011256,0.003159,0.016956,0.005370,0.011829,0.002615,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,66.946810,200.840431,602.521293,0.000000,118.986524,264.015779,930.873831,0.000000,248.120347,599.717238,3432.582014,0.000000,0.000763,0.009241,8.255768,0.000763,0.009241,8.255768,0.000763,0.009241,8.255768,-0.032043,-0.386598,0.002133,27.285859,0.007816,0.002465,32.935577,0.007483,-0.007008,-41.330434,0.016956,0.000029,-20.984731,0.035506,0.008264,-0.696983,-0.411773,-0.535753,1,1,1,1,0
1759272625.000000,44326912.000000,12238848.000000,29188096.000000,44433408.000000,0.063512,0.000000,0.000115,0.000000,2025-09-30 22:50:25,42.273438,11.671875,27.835938,42.375000,8.256531,2.279663,0.011543,0.000000,0.000000,0.000000,22,1,50,evening,8.256226,0.000418,8.256531,8.255768,8.255997,0.000369,8.256531,8.255768,8.252945,0.066105,8.290100,8.061981,8.257472,0.048222,8.290100,8.061981,0.009769,0.003380,0.014167,0.005370,0.009503,0.003135,0.014167,0.005370,0.011291,0.003157,0.016956,0.005370,0.011821,0.002615,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.986524,264.015779,930.873831,0.000000,244.321233,600.643659,3432.582014,0.000000,0.000000,0.000000,8.256531,0.000763,0.009241,8.255768,0.000763,0.009241,8.255768,-0.032043,-0.386598,0.001595,16.035302,0.009948,0.000009,54.252197,0.012455,-0.005413,-31.922592,0.016956,0.000938,8.847010,0.035506,0.008264,-0.696983,-0.219441,0.129280,1,1,1,1,0
1759272655.000000,44326912.000000,12238848.000000,29188096.000000,44433408.000000,0.066103,0.000000,0.000120,0.000000,2025-09-30 22:50:55,42.273438,11.671875,27.835938,42.375000,8.256531,2.279663,0.012049,0.000000,0.000000,0.000000,22,1,50,evening,8.256226,0.000418,8.256531,8.255768,8.256073,0.000394,8.256531,8.255768,8.251877,0.065767,8.290100,8.061981,8.257573,0.048213,8.290100,8.061981,0.009345,0.002768,0.012049,0.005370,0.009519,0.003149,0.014167,0.005370,0.011318,0.003102,0.016956,0.005370,0.011811,0.002613,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.737006,260.054466,930.873831,0.000000,244.321233,600.643659,3432.582014,0.000000,0.000000,0.000000,8.256531,0.000000,0.000000,8.256531,0.000763,0.009241,8.255768,-0.032043,-0.386598,0.000506,4.379169,0.011543,-0.002119,-14.953816,0.014167,0.000143,1.200234,0.011906,0.000029,13.613605,0.035506,0.008264,-0.696983,-0.158493,0.340021,1,1,1,1,0
1759272685.000000,44326912.000000,12238848.000000,29188096.000000,44433408.000000,0.066103,0.000000,0.000120,0.000000,2025-09-30 22:51:25,42.273438,11.671875,27.835938,42.375000,8.256531,2.279663,0.012049,0.000000,0.000000,0.000000,22,1,51,evening,8.256378,0.000341,8.256531,8.255768,8.256149,0.000402,8.256531,8.255768,8.258209,0.055681,8.290100,8.061981,8.257675,0.048204,8.290100,8.061981,0.010681,0.001819,0.012049,0.007816,0.009535,0.003163,0.014167,0.005370,0.011328,0.003104,0.016956,0.005370,0.011800,0.002611,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.737006,260.054466,930.873831,0.000000,244.321233,600.643659,3432.582014,0.000000,0.000000,0.000000,8.256531,0.000763,0.009241,8.255768,0.000763,0.009241,8.255768,0.189972,2.355055,0.000000,0.000000,0.012049,0.006679,124.368326,0.005370,0.000143,1.200234,0.011906,0.000293,2.492784,0.035506,0.008264,-0.696983,-0.158493,0.340021,1,1,1,1,0
1759272715.000000,44326912.000000,12238848.000000,29188096.000000,44433408.000000,0.067015,0.000000,0.000125,0.000000,2025-09-30 22:51:55,42.273438,11.671875,27.835938,42.375000,8.256531,2.279663,0.012459,0.000000,0.000000,0.000000,22,1,51,evening,8.256531,0.000000,8.256531,8.256531,8.256226,0.000394,8.256531,8.255768,8.257217,0.055428,8.290100,8.061981,8.257866,0.048176,8.290100,8.061981,0.011397,0.000995,0.012049,0.009948,0.010053,0.002944,0.014167,0.005370,0.011251,0.003135,0.016956,0.005370,0.011765,0.002623,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.959933,257.286731,930.873831,0.000000,248.931067,605.426415,3432.582014,0.000000,0.000000,0.000000,8.256531,0.000763,0.009241,8.255768,0.000763,0.009241,8.255768,-0.029755,-0.359083,0.000000,0.000000,0.012049,0.000009,54.164412,0.007816,-0.000032,123.755727,0.005385,0.000029,-10.231090,0.035506,0.008264,-0.696983,-0.109049,0.510985,1,1,1,1,0
1759272745.000000,44326912.000000,12238848.000000,29171712.000000,44417024.000000,0.111508,0.000000,0.000159,0.000000,2025-09-30 22:52:25,42.273438,11.671875,27.820312,42.359375,8.256531,2.279663,0.015941,0.000000,0.000000,0.000000,22,1,52,evening,8.256531,0.000000,8.256531,8.256531,8.256302,0.000369,8.256531,8.255768,8.256226,0.055155,8.290100,8.061981,8.258057,0.048147,8.290100,8.061981,0.012896,0.002044,0.015941,0.011543,0.011110,0.003376,0.015941,0.005370,0.011273,0.003167,0.016956,0.005370,0.011808,0.002673,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.483125,197.501099,644.001788,0.000000,248.931067,605.426415,3432.582014,0.000000,0.000000,0.000000,8.256531,0.000000,0.000000,8.256531,0.000763,0.009241,8.255768,-0.029755,-0.359083,0.000000,32.306428,0.012457,0.005993,60.245158,0.009948,0.008458,113.022825,0.007483,0.000601,3.918265,0.035506,0.008264,-0.696983,0.310827,1.962798,1,1,1,1,0
1759272775.000000,44318720.000000,12238848.000000,29171712.000000,44408832.000000,0.052566,0.000000,0.000100,0.000000,2025-09-30 22:52:55,42.265625,11.671875,27.820312,42.351562,8.255005,2.279663,0.009999,0.000000,0.000000,0.000000,22,1,52,evening,8.256226,0.000682,8.256531,8.255005,8.256226,0.000533,8.256531,8.255005,8.255183,0.054862,8.290100,8.061981,8.258197,0.048126,8.290100,8.061981,0.012510,0.002483,0.015941,0.009999,0.010987,0.003180,0.015941,0.005370,0.011250,0.003174,0.016956,0.005370,0.011856,0.002616,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.631207,160.801037,602.521293,0.000000,247.441130,605.949678,3432.582014,0.000000,-0.001526,-0.018481,8.256531,-0.001526,-0.018481,8.256531,-0.000763,-0.009241,8.255768,-0.031281,-0.377497,-0.005942,-37.274282,0.015941,-0.001544,-13.375563,0.011543,-0.000032,33.620097,0.012455,-0.000613,-5.780395,0.032847,-0.008264,-0.719467,-0.405597,-0.514397,1,1,1,1,0
1759272805.000000,44318720.000000,12238848.000000,29171712.000000,44408832.000000,0.076179,0.000000,0.000145,0.000000,2025-09-30 22:53:25,42.265625,11.671875,27.820312,42.351562,8.255005,2.279663,0.014491,0.000000,0.000000,0.000000,22,1,53,evening,8.255920,0.000836,8.256531,8.255005,8.256073,0.000643,8.256531,8.255005,8.254013,0.054465,8.290100,8.061981,8.258336,0.048104,8.290100,8.061981,0.013120,0.002628,0.015941,0.009999,0.011023,0.003222,0.015941,0.005370,0.011390,0.003232,0.016956,0.005370,0.011988,0.002567,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.631207,160.801037,602.521293,0.000000,245.951194,606.468758,3432.582014,0.000000,0.000000,0.000000,8.255005,-0.001526,-0.018481,8.256531,-0.001526,-0.018481,8.256531,-0.035095,-0.423339,0.004492,44.920535,0.009999,0.002442,20.269780,0.012049,0.000324,2.284859,0.014167,0.003769,35.157532,0.032847,-0.008264,-0.719467,0.135969,1.358187,1,1,1,1,0
1759272835.000000,44322816.000000,12238848.000000,29171712.000000,44417024.000000,0.079717,0.000000,0.000131,0.000000,2025-09-30 22:53:55,42.269531,11.671875,27.820312,42.359375,8.255768,2.279663,0.013106,0.000000,0.000000,0.000000,22,1,53,evening,8.255768,0.000763,8.256531,8.255005,8.256073,0.000643,8.256531,8.255005,8.252869,0.054040,8.290100,8.061981,8.258527,0.048070,8.290100,8.061981,0.013384,0.002536,0.015941,0.009999,0.011882,0.002469,0.015941,0.007816,0.011524,0.003226,0.016956,0.005370,0.011953,0.002537,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.631207,160.801037,602.521293,0.000000,245.951194,606.468758,3432.582014,0.000000,0.000763,0.009242,8.255005,-0.000763,-0.009240,8.256531,0.000000,0.000000,8.255768,-0.034332,-0.414136,-0.001386,-9.561756,0.014491,0.001057,8.769877,0.012049,0.007735,144.045152,0.005370,0.003607,37.977191,0.034177,0.000000,-0.708225,-0.031091,0.780538,1,1,1,1,0
1759272865.000000,44322816.000000,12238848.000000,29171712.000000,44417024.000000,0.082794,0.000000,0.000119,0.000000,2025-09-30 22:54:25,42.269531,11.671875,27.820312,42.359375,8.255768,2.279663,0.011901,0.000000,0.000000,0.000000,22,1,54,evening,8.255615,0.000638,8.256531,8.255005,8.256073,0.000643,8.256531,8.255005,8.251724,0.053586,8.290100,8.061981,8.258718,0.048035,8.290100,8.061981,0.013088,0.002295,0.015941,0.009999,0.012336,0.001949,0.015941,0.009948,0.011452,0.003194,0.016956,0.005370,0.011894,0.002501,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.631207,160.801037,602.521293,0.000000,245.951194,606.468758,3432.582014,0.000000,0.000000,0.000000,8.255768,-0.000763,-0.009240,8.256531,0.000000,0.000000,8.255768,-0.034332,-0.414136,-0.001205,-9.192609,0.013106,0.000009,-1.228913,0.012455,0.004085,52.269865,0.007816,-0.001918,-13.882654,0.034177,0.000000,-0.708225,-0.176345,0.278291,1,1,1,1,0
1759272895.000000,44322816.000000,12238848.000000,29171712.000000,44417024.000000,0.067015,0.000000,0.000125,0.000000,2025-09-30 22:54:55,42.269531,11.671875,27.820312,42.359375,8.255768,2.279663,0.012459,0.000000,0.000000,0.000000,22,1,54,evening,8.255463,0.000418,8.255768,8.255005,8.255997,0.000628,8.256531,8.255005,8.250580,0.053102,8.290100,8.061981,8.258934,0.047992,8.290100,8.061981,0.012374,0.001904,0.014491,0.009999,0.012635,0.001850,0.015941,0.009999,0.011383,0.003236,0.016956,0.005370,0.011863,0.002515,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.347792,163.733045,602.521293,0.000000,245.042165,612.349206,3432.582014,0.000000,0.000000,0.000000,8.255768,-0.000763,-0.009240,8.256531,-0.000763,-0.009240,8.256531,-0.034332,-0.414136,0.000000,0.000000,0.011901,0.000009,-25.346721,0.015941,-0.000032,19.628265,0.009948,0.000029,-10.271682,0.034177,0.000000,-0.708225,-0.109049,0.510985,1,1,1,1,0
1759272925.000000,44294144.000000,12238848.000000,29126656.000000,44367872.000000,0.059677,0.000000,0.000107,0.000000,2025-09-30 22:55:25,42.242188,11.671875,27.777344,42.312500,8.250427,2.279663,0.010678,0.000000,0.000000,0.000000,22,1,55,evening,8.254547,0.002327,8.255768,8.250427,8.255386,0.001843,8.256531,8.250427,8.249257,0.052575,8.290100,8.061981,8.259061,0.047958,8.290100,8.061981,0.012544,0.001633,0.014491,0.010678,0.012527,0.001946,0.015941,0.009999,0.011302,0.003226,0.016956,0.005370,0.011809,0.002510,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.347792,163.733045,602.521293,0.000000,239.403305,613.246266,3432.582014,0.000000,-0.005341,-0.064689,8.255768,-0.004578,-0.055453,8.255005,-0.006104,-0.073923,8.256531,-0.039673,-0.478557,0.000000,-10.277920,0.012457,0.000678,6.783113,0.009999,-0.000866,-7.499730,0.011543,-0.002107,-16.481898,0.024871,-0.057851,-0.786917,-0.323819,-0.231632,1,1,1,1,0
1759272955.000000,44298240.000000,12238848.000000,29126656.000000,44371968.000000,0.054240,0.000000,0.000099,0.000000,2025-09-30 22:55:55,42.246094,11.671875,27.777344,42.316406,8.251190,2.279663,0.009869,0.000000,0.000000,0.000000,22,1,55,evening,8.253784,0.002730,8.255768,8.250427,8.254852,0.002211,8.256531,8.250427,8.247960,0.052010,8.290100,8.061981,8.258998,0.047966,8.290100,8.061981,0.011388,0.001417,0.013106,0.009869,0.012254,0.002163,0.015941,0.009869,0.011249,0.003176,0.016956,0.005370,0.011778,0.002524,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.631207,160.801037,602.521293,0.000000,222.536490,607.397473,3432.582014,0.000000,0.000763,0.009247,8.250427,-0.003815,-0.046211,8.255005,-0.005341,-0.064683,8.256531,-0.038910,-0.469354,-0.000809,-7.572989,0.010678,-0.004622,-31.896166,0.014491,-0.002180,-18.091669,0.012049,0.000029,-22.806714,0.026200,-0.049587,-0.775675,-0.421313,-0.568738,1,1,1,1,0
1759272985.000000,44298240.000000,12238848.000000,29126656.000000,44371968.000000,0.079629,0.000000,0.000145,0.000000,2025-09-30 22:56:25,42.246094,11.671875,27.777344,42.316406,8.251190,2.279663,0.014488,0.000000,0.000000,0.000000,22,1,56,evening,8.252869,0.002665,8.255768,8.250427,8.254318,0.002398,8.256531,8.250427,8.246663,0.051405,8.289337,8.061981,8.258934,0.047974,8.290100,8.061981,0.011734,0.002017,0.014488,0.009869,0.012559,0.002298,0.015941,0.009869,0.011374,0.003236,0.016956,0.005370,0.011835,0.002551,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.631207,160.801037,602.521293,0.000000,205.669675,601.009370,3432.582014,0.000000,0.000000,0.000000,8.251190,-0.004578,-0.055448,8.255768,-0.005341,-0.064683,8.256531,-0.038910,-0.469354,0.004619,46.807847,0.009869,0.001383,10.552536,0.013106,0.002440,20.247857,0.012049,0.003378,30.407907,0.026200,-0.049587,-0.775675,0.135651,1.357086,1,1,1,1,0
1759273015.000000,44290048.000000,12238848.000000,29126656.000000,44363776.000000,0.056122,0.000000,0.000103,0.000000,2025-09-30 22:56:55,42.238281,11.671875,27.777344,42.308594,8.249664,2.279663,0.010270,0.000000,0.000000,0.000000,22,1,56,evening,8.251648,0.002388,8.255768,8.249664,8.253632,0.002662,8.256531,8.249664,8.245341,0.050775,8.289337,8.061981,8.258858,0.047985,8.290100,8.061981,0.011326,0.002134,0.014488,0.009869,0.012305,0.002281,0.015941,0.009869,0.011412,0.003216,0.016956,0.005370,0.011801,0.002560,0.016956,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.631207,160.801037,602.521293,0.000000,205.669675,601.009370,3432.582014,0.000000,-0.001526,-0.018493,8.251190,-0.006104,-0.073930,8.255768,-0.006866,-0.083164,8.256531,-0.039673,-0.478601,-0.004218,-29.113901,0.014488,-0.001630,-13.700439,0.011901,-0.000032,-14.760986,0.012455,0.001021,11.038252,0.023541,-0.066116,-0.798158,-0.372928,-0.401435,1,1,1,1,0
