timestamp,metric_name,value,__name__,container,cpu,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service,interface,device
2025-10-01 21:37:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:38:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:38:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:39:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:39:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:40:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:40:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:41:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:41:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:42:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:42:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:43:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:43:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:44:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:44:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:45:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:45:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:46:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:46:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:47:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:47:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:48:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:48:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:49:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:49:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:50:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:50:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:51:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:51:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:52:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:52:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:53:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:53:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:54:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:54:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:55:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:55:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:56:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:56:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:57:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:57:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:58:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:58:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:59:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 21:59:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 22:00:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 22:00:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 22:01:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 22:01:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 22:02:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 22:02:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 22:03:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 22:03:51,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
2025-10-01 22:04:21,cpu_usage_seconds_total,0.021438,container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,
