timestamp,container,pod,namespace,cpu_usage_cores,cpu_usage_percent,memory_usage_bytes,memory_working_set_bytes,network_receive_bytes,network_transmit_bytes,network_receive_packets,network_transmit_packets,memory_usage_mb,memory_working_set_mb,network_receive_kb_s,network_transmit_kb_s
2025-10-04 20:15:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005037487418606357,0.05037487418606357,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:16:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,236.48677070626343,208.82934421402433,2.5869684095402348,1.956000504774324,0.1484375,0.1484375,0.23094411201783538,0.20393490645900814
2025-10-04 20:16:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005059738816338074,0.05059738816338073,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:16:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,210.16139504684165,188.82756701604674,2.388461181708561,1.7855486504034874,0.1484375,0.1484375,0.2052357373504313,0.18440192091410815
2025-10-04 20:16:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005058543361778007,0.05058543361778007,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:16:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,238.290879211175,206.28700250721613,2.6125613635884792,1.9383519794366135,0.1484375,0.1484375,0.23270593672966308,0.20145215088595325
2025-10-04 20:16:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00050022058823527,0.050022058823527,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:16:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,189.27547396381414,156.1129230455888,2.088754285617299,1.487879765097254,0.1484375,0.1484375,0.18483933004278724,0.1524540264117078
2025-10-04 20:16:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00048177207507911344,0.048177207507911345,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:17:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,238.52056862498426,205.39271187151422,2.620874743154275,1.9079968130163123,0.1484375,0.1484375,0.2329302427978362,0.2005788201870256
2025-10-04 20:17:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00048926156446902,0.048926156446902,29462528.0,22614016.0,,,,,28.09765625,21.56640625,,
2025-10-04 20:17:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,224.38885189765054,204.06480864960844,2.5365420590380165,1.8706997685405373,0.1484375,0.1484375,0.21912973818129935,0.19928203969688324
2025-10-04 20:17:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004826617069642428,0.048266170696424276,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:17:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,223.80999310140928,196.31418153148712,2.496632830721724,1.8396241910581124,0.1484375,0.1484375,0.218564446388095,0.1917130679018429
2025-10-04 20:17:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00047788817053269077,0.047788817053269074,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:17:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,228.91194269482523,200.07410151908113,2.5729694125396234,1.873121732328846,0.1484375,0.1484375,0.22354681903791526,0.19538486476472766
2025-10-04 20:17:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005168524474600237,0.05168524474600237,29466624.0,22618112.0,,,,,28.1015625,21.5703125,,
2025-10-04 20:18:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,243.92729743502633,211.96421493686654,2.7744748315497425,1.9817677368212447,0.1484375,0.1484375,0.2382102514013929,0.20699630364928373
2025-10-04 20:18:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005137628888790766,0.05137628888790766,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:18:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,225.71728340260685,194.88721197691783,2.5422702877204313,1.8159073483717367,0.1484375,0.1484375,0.22042703457285825,0.19031954294620881
2025-10-04 20:18:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005033570448022142,0.05033570448022142,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:18:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,227.87826937179176,196.75303511773814,2.566609630897091,1.8332925934979223,0.1484375,0.1484375,0.2225373724333904,0.19214163585716615
2025-10-04 20:18:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004689431328086729,0.04689431328086729,29466624.0,22618112.0,,,,,28.1015625,21.5703125,,
2025-10-04 20:18:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00046112135581311095,0.046112135581311095,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:18:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,213.49590708438691,185.95979942570605,2.3786054086486947,1.7357390819868854,0.1484375,0.1484375,0.2084920967620966,0.18160136662666607
2025-10-04 20:19:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004953918020368674,0.04953918020368674,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:19:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,225.17615615129182,196.9304284441565,2.530979185227181,1.8425528468453876,0.1484375,0.1484375,0.21989858999149592,0.19231487152749657
2025-10-04 20:19:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,175.21810030898257,153.84627565658795,1.9545832413742368,1.4402192304862798,0.1484375,0.1484375,0.1711114260829908,0.15024050357088667
2025-10-04 20:19:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00047994670219854234,0.047994670219854235,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:19:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004984853992487843,0.049848539924878435,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:19:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,222.80565415555228,191.84642204532565,2.499422402386003,1.7853017159900022,0.1484375,0.1484375,0.21758364663628152,0.18735002152863833
2025-10-04 20:19:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,242.93881110411314,208.51702921370085,2.7130468485054013,1.9378906060752867,0.1484375,0.1484375,0.2372449327188605,0.20362991134150474
2025-10-04 20:19:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004893101417764917,0.04893101417764917,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:20:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,164.75656088659426,141.47652350008903,1.8442004925523707,1.3172860661088364,0.1484375,0.1484375,0.1608950789908147,0.1381606674805557
2025-10-04 20:20:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004951947192070998,0.04951947192070998,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:20:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.000508592607041846,0.0508592607041846,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:20:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,235.168597289312,201.70707686535667,2.6262721005487033,1.8759086432490737,0.1484375,0.1484375,0.22965683329034375,0.19697956725132487
2025-10-04 20:20:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005389994620763966,0.05389994620763967,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:20:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,227.58526788753488,195.20275943449747,2.5415844055642545,1.815417432545896,0.1484375,0.1484375,0.22225123817142078,0.19062769476025143
2025-10-04 20:20:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,226.59696911567235,193.84231728371378,2.517744101285248,1.7983886437751775,0.1484375,0.1484375,0.22128610265202378,0.18929913797237674
2025-10-04 20:20:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005333130975868897,0.05333130975868897,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:21:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005297896336978066,0.05297896336978066,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:21:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,235.61384262491273,201.58073202353646,2.6179315847212528,1.8699511319437518,0.1484375,0.1484375,0.23009164318839134,0.19685618361673482
2025-10-04 20:21:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004759488952850363,0.04759488952850363,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:21:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,226.62792685011107,195.15894718851476,2.5423004614595794,1.8159289010425568,0.1484375,0.1484375,0.2213163348145616,0.19058490936378394
2025-10-04 20:21:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004817924056262768,0.04817924056262768,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:21:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,232.95853829936755,200.61050597329586,2.6133169360505972,1.8666549543218554,0.1484375,0.1484375,0.22749857255797612,0.19590869723954674
2025-10-04 20:21:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004951765843223687,0.049517658432236863,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:21:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,241.0306514280521,207.5390243348254,2.703869487173661,1.9313353479811866,0.1484375,0.1484375,0.23538149553520712,0.20267482845197793
2025-10-04 20:22:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,224.20260422888543,194.76765022100108,2.4847688448214074,1.8157926173694898,0.1484375,0.1484375,0.21894785569227093,0.19020278341894636
2025-10-04 20:22:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005328893393175897,0.05328893393175897,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:22:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00032867841438385107,0.03286784143838511,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:22:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,238.31775700934583,207.0550589191386,2.6412027631044293,1.9301097114993908,0.1484375,0.1484375,0.23273218457943928,0.20220220597572128
2025-10-04 20:22:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,212.30452410064999,187.54960636677606,2.3596542034021923,1.7590149516270888,0.1484375,0.1484375,0.207328636817041,0.18315391246755475
2025-10-04 20:22:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004987056923905015,0.04987056923905015,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:22:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004681868855781731,0.04681868855781731,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:22:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,224.2544010001815,196.10413179810854,2.5206186606440686,1.835010384948882,0.1484375,0.1484375,0.21899843847673975,0.19150794120909037
2025-10-04 20:23:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,229.1601132431582,198.73475236797034,2.5514662192862883,1.8524343783859352,0.1484375,0.1484375,0.2237891730890217,0.19407690660934604
2025-10-04 20:23:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004835607500496095,0.048356075004960954,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:23:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005284036580282883,0.05284036580282883,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:23:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,245.19343037284966,209.82849433071272,2.7243714485872186,1.9459796061337273,0.1484375,0.1484375,0.239446709348486,0.20491063899483664
2025-10-04 20:23:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,251.02935316775137,214.79612166290343,2.789215035197237,1.9922964537123122,0.1484375,0.1484375,0.2451458527028822,0.20976183756142913
2025-10-04 20:23:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005036216727945414,0.05036216727945414,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:23:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004903860523038511,0.04903860523038511,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:23:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,209.10283315844703,184.39139559286465,2.36096537250787,1.7313746065057714,0.1484375,0.1484375,0.20420198550629592,0.1800697222586569
2025-10-04 20:24:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,216.37378879947448,194.2300322986807,2.436086932720206,1.8339081403624022,0.1484375,0.1484375,0.2113025281244868,0.18967776591668037
2025-10-04 20:24:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.000507206436152006,0.050720643615200595,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:24:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005675709230864672,0.056757092308646714,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:24:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,215.02021715482033,190.20545555304696,2.4014285421070998,1.7856776338745102,0.1484375,0.1484375,0.20998068081525423,0.18574751518852242
2025-10-04 20:24:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005495913468022917,0.05495913468022917,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:24:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,241.78715077725838,211.4360256549625,2.7176867050766385,1.9784759212957927,0.1484375,0.1484375,0.23612026443091638,0.2064804938036743
2025-10-04 20:24:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.000540833070369209,0.05408330703692091,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:24:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,219.44933920704847,191.1013215859031,2.444933920704846,1.7841409691629957,0.1484375,0.1484375,0.21430599531938327,0.1866223843612335
2025-10-04 20:25:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00040380032581961657,0.040380032581961656,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:25:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,229.96753448168903,201.1001054612378,2.5848342604272214,1.881759341591017,0.1484375,0.1484375,0.22457767039227444,0.19638682173949004
2025-10-04 20:25:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,218.2247246832823,190.46534735447545,2.442659600894262,1.7802434379398857,0.1484375,0.1484375,0.21311008269851786,0.18600131577585494
2025-10-04 20:25:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004996481651278263,0.04996481651278263,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:25:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,223.47686862728577,192.44543692592904,2.5069520519086543,1.7906800370776104,0.1484375,0.1484375,0.21823912951883376,0.18793499699797758
2025-10-04 20:25:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004883795089193507,0.04883795089193507,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:25:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,240.49338269887699,200.38046924540265,2.638738314889439,1.8818908912389796,0.1484375,0.1484375,0.23485681904187206,0.19568405199746353
2025-10-04 20:25:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005090068414335591,0.05090068414335591,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:26:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,249.16201117318434,204.09683426443203,2.700186219739292,1.9242706393544382,0.1484375,0.1484375,0.24332227653631283,0.1993133147113594
2025-10-04 20:26:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005124805614259003,0.05124805614259003,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:26:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005366672190918312,0.05366672190918312,29466624.0,22618112.0,,,,,28.1015625,21.5703125,,
2025-10-04 20:26:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,248.0481019474109,210.41610577642166,2.7221873223847557,1.9444195159891111,0.1484375,0.1484375,0.24223447455801847,0.20548447829728678
2025-10-04 20:26:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,212.6843903658638,193.43278606550547,2.4168680723393616,1.7779259382726338,0.1484375,0.1484375,0.20769959996666387,0.18889920514209518
2025-10-04 20:26:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005321256038647652,0.05321256038647652,29466624.0,22618112.0,,,,,28.1015625,21.5703125,,
2025-10-04 20:26:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,226.2862587338556,199.9258945585433,2.5672242218928645,1.8791022655092102,0.1484375,0.1484375,0.22098267454478085,0.19524013140482743
2025-10-04 20:26:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005194732574719725,0.051947325747197244,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:27:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00045802119006847227,0.045802119006847226,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:27:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,220.62707753121913,193.53157847453062,2.4975294223340225,1.8147515946455846,0.1484375,0.1484375,0.21545613040158118,0.1889956821040338
2025-10-04 20:27:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,223.19599362622353,193.0912815843387,2.522953183094317,1.8021094164959404,0.1484375,0.1484375,0.2179648375256089,0.18856570467220576
2025-10-04 20:27:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005044095571678569,0.050440955716785696,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:27:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,218.93439013650377,188.90356671070015,2.4658740642888595,1.7613386173491854,0.1484375,0.1484375,0.21380311536767946,0.1844761393659181
2025-10-04 20:27:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004955154539392956,0.049551545393929565,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:27:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,241.2639297040938,204.71936919898747,2.647734877360412,1.89123919811458,0.1484375,0.1484375,0.2356093063516541,0.1999212589833862
2025-10-04 20:27:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005072810808706104,0.05072810808706104,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:28:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,233.73646352067033,199.2200880035834,2.58214106921719,1.8443864780122787,0.1484375,0.1484375,0.22825826515690462,0.19455086719099943
2025-10-04 20:28:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.000485236887451841,0.048523688745184104,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:28:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004861659266567834,0.04861659266567834,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:28:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,222.21649085703967,193.0982900471978,2.527532045495577,1.8053800324968405,0.1484375,0.1484375,0.2170082918525778,0.1885725488742166
2025-10-04 20:28:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,233.73519018914988,196.96182359869744,2.5982124298482643,1.8533915332917619,0.1484375,0.1484375,0.22825702166909168,0.19234553085810296
2025-10-04 20:28:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005099136099702758,0.05099136099702758,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:28:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,227.6923076923077,197.07789066279634,2.573778422835027,1.8384131591678763,0.1484375,0.1484375,0.22235576923076925,0.19245887760038705
2025-10-04 20:28:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005185694635488277,0.05185694635488276,29462528.0,22614016.0,,,,,28.09765625,21.56640625,,
2025-10-04 20:29:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,228.88706684503518,197.10438872826134,2.567643378069305,1.8340309843352178,0.1484375,0.1484375,0.22352252621585467,0.19248475461744272
2025-10-04 20:29:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005049753192823204,0.05049753192823204,29446144.0,22597632.0,,,,,28.08203125,21.55078125,,
2025-10-04 20:29:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,217.2742843161243,194.39686811842427,2.4957181306581844,1.7861512111573281,0.1484375,0.1484375,0.21218191827746513,0.1898406915218987
2025-10-04 20:29:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005012112330651797,0.05012112330651797,29446144.0,22597632.0,,,,,28.08203125,21.55078125,,
2025-10-04 20:29:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.000482317109231769,0.0482317109231769,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:29:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,227.00752341470906,193.35687599160653,2.5078049030144838,1.7912892164389171,0.1484375,0.1484375,0.2216870345846768,0.18882507421055325
2025-10-04 20:29:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.000525079461836524,0.0525079461836524,29466624.0,22618112.0,,,,,28.1015625,21.5703125,,
2025-10-04 20:29:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,235.0032805323835,201.6355797169369,2.62442590683288,1.8745899334520573,0.1484375,0.1484375,0.22949539114490577,0.19690974581732118
2025-10-04 20:30:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004894708766225402,0.048947087662254016,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:30:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,230.990331852626,198.82849925964632,2.591237697064715,1.8508840693319393,0.1484375,0.1484375,0.2255764959498301,0.19416845630824836
2025-10-04 20:30:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,238.93635198633064,206.30072618539086,2.6911576249466043,1.9222554463904316,0.1484375,0.1484375,0.233336281236651,0.20146555291542076
2025-10-04 20:30:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004932049508140805,0.049320495081408046,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:30:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,228.0750790135667,196.36215088903703,2.5585345402162933,1.8275246715830664,0.1484375,0.1484375,0.22272956934918622,0.19175991297757522
2025-10-04 20:30:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00047146582712686945,0.047146582712686944,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:30:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,227.25086571758365,194.37764524817234,2.525009619084263,1.8035782993459022,0.1484375,0.1484375,0.22192467355232778,0.1898219191876683
2025-10-04 20:30:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005416240795978469,0.054162407959784685,29265920.0,22597632.0,,,,,27.91015625,21.55078125,,
2025-10-04 20:31:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,228.58099925275067,194.8259424360329,2.5251874565178185,1.803705326084156,0.1484375,0.1484375,0.22322363208276433,0.19025970941018838
