pod_name,instance,instance_ip,instance_port,container,namespace,node,job,datetime_utc,timestamp,memory_bytes,memory_mb,memory_gb
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:47:10,1757245630.0,69160960.0,65.96,0.0644
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:47:40,1757245660.0,69152768.0,65.95,0.0644
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:48:10,1757245690.0,69152768.0,65.95,0.0644
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:48:40,1757245720.0,69156864.0,65.95,0.0644
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:49:10,1757245750.0,69050368.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:49:40,1757245780.0,69050368.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:50:10,1757245810.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:50:40,1757245840.0,69050368.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:51:10,1757245870.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:51:40,1757245900.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:52:10,1757245930.0,69050368.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:52:40,1757245960.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:53:10,1757245990.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:53:40,1757246020.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:54:10,1757246050.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:54:40,1757246080.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:55:10,1757246110.0,69050368.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:55:40,1757246140.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:56:10,1757246170.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:56:40,1757246200.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:57:10,1757246230.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:57:40,1757246260.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:58:10,1757246290.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:58:40,1757246320.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:59:10,1757246350.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:59:40,1757246380.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:00:10,1757246410.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:00:40,1757246440.0,69029888.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:01:10,1757246470.0,67530752.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:01:40,1757246500.0,67530752.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:02:10,1757246530.0,67526656.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:02:40,1757246560.0,67534848.0,64.41,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:03:10,1757246590.0,67530752.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:03:40,1757246620.0,67526656.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:04:10,1757246650.0,67530752.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:04:40,1757246680.0,67530752.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:05:10,1757246710.0,66404352.0,63.33,0.0618
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:05:40,1757246740.0,64696320.0,61.7,0.0603
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:06:10,1757246770.0,64688128.0,61.69,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:06:40,1757246800.0,64696320.0,61.7,0.0603
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:07:10,1757246830.0,64692224.0,61.7,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:07:40,1757246860.0,64692224.0,61.7,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:08:10,1757246890.0,64692224.0,61.7,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:08:40,1757246920.0,64688128.0,61.69,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:09:10,1757246950.0,64692224.0,61.7,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:09:40,1757246980.0,64688128.0,61.69,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:10:10,1757247010.0,64692224.0,61.7,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:10:40,1757247040.0,64688128.0,61.69,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:11:10,1757247070.0,64688128.0,61.69,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:11:40,1757247100.0,64688128.0,61.69,0.0602
