pod_name,instance,instance_ip,instance_port,container,namespace,node,job,datetime_utc,timestamp,memory_bytes,memory_mb,memory_gb
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:51:46,1757245906.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:52:16,1757245936.0,69050368.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:52:46,1757245966.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:53:16,1757245996.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:53:46,1757246026.0,69050368.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:54:16,1757246056.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:54:46,1757246086.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:55:16,1757246116.0,69046272.0,65.85,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:55:46,1757246146.0,69042176.0,65.84,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:56:16,1757246176.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:56:46,1757246206.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:57:16,1757246236.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:57:46,1757246266.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:58:16,1757246296.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:58:46,1757246326.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:59:16,1757246356.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 11:59:46,1757246386.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:00:16,1757246416.0,69025792.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:00:46,1757246446.0,69029888.0,65.83,0.0643
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:01:16,1757246476.0,67530752.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:01:46,1757246506.0,67526656.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:02:16,1757246536.0,67526656.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:02:46,1757246566.0,67534848.0,64.41,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:03:16,1757246596.0,67530752.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:03:46,1757246626.0,67526656.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:04:16,1757246656.0,67530752.0,64.4,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:04:46,1757246686.0,67534848.0,64.41,0.0629
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:05:16,1757246716.0,66404352.0,63.33,0.0618
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:05:46,1757246746.0,64692224.0,61.7,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:06:16,1757246776.0,64688128.0,61.69,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:06:46,1757246806.0,64692224.0,61.7,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:07:16,1757246836.0,64692224.0,61.7,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:07:46,1757246866.0,64692224.0,61.7,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:08:16,1757246896.0,64692224.0,61.7,0.0602
postgres-deployment-76d6f4778d-ccs8g,x86,x86,N/A,postgres,stress-app,N/A,kubernetes-nodes-cadvisor,2025-09-07 12:08:46,1757246926.0,64688128.0,61.69,0.0602
