timestamp,metric_name,value,__name__,container,cpu,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service,failure_type,scope,interface,device
2025-10-02 07:52:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:52:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:53:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:53:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:54:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:54:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:55:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:55:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:56:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:56:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:57:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:57:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:58:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:58:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:59:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:59:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:00:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:00:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:01:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:01:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:02:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:02:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:03:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:03:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:04:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:04:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:05:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:05:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:06:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:06:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:07:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:07:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:08:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:08:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:09:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:09:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:10:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:10:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:11:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:11:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:12:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:12:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:13:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:13:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:14:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:14:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:15:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:15:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:16:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:16:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:17:21,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 08:17:51,container_memory_cache,0.0,container_memory_cache,,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,registry.k8s.io/pause:3.10,192.168.242.134:10250,kubelet,/metrics/cadvisor,55aa90cb1702c594964497f1e812beb31dae55108329cf117382efaecd926a86,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:47:51,container_memory_max_usage_bytes,0.0,container_memory_max_usage_bytes,memory-stress,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/0300a3ee943145f38e9ce433dc486332bc89218d2edc7bad5284adb4cae26920,docker.io/library/memory-stress:latest,192.168.242.134:10250,kubelet,/metrics/cadvisor,0300a3ee943145f38e9ce433dc486332bc89218d2edc7bad5284adb4cae26920,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:48:21,container_memory_max_usage_bytes,0.0,container_memory_max_usage_bytes,memory-stress,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/0300a3ee943145f38e9ce433dc486332bc89218d2edc7bad5284adb4cae26920,docker.io/library/memory-stress:latest,192.168.242.134:10250,kubelet,/metrics/cadvisor,0300a3ee943145f38e9ce433dc486332bc89218d2edc7bad5284adb4cae26920,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:48:51,container_memory_max_usage_bytes,0.0,container_memory_max_usage_bytes,memory-stress,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/0300a3ee943145f38e9ce433dc486332bc89218d2edc7bad5284adb4cae26920,docker.io/library/memory-stress:latest,192.168.242.134:10250,kubelet,/metrics/cadvisor,0300a3ee943145f38e9ce433dc486332bc89218d2edc7bad5284adb4cae26920,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
2025-10-02 07:49:21,container_memory_max_usage_bytes,0.0,container_memory_max_usage_bytes,memory-stress,,https-metrics,/kubepods/burstable/podc90feebe-478d-40e3-a037-dd7082088055/0300a3ee943145f38e9ce433dc486332bc89218d2edc7bad5284adb4cae26920,docker.io/library/memory-stress:latest,192.168.242.134:10250,kubelet,/metrics/cadvisor,0300a3ee943145f38e9ce433dc486332bc89218d2edc7bad5284adb4cae26920,memory-stress-test,x86,memory-stress-app-664c7bc4ff-ptfl6,kube-prometheus-stack-kubelet,,,,
